symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,industry_1,industry_2,sector_1,sector_2
EFX-PDCO,EFX,PDCO,59.00322575841486,0.2962360490451339,6.6799999999999997,Diversified Financial Services,Health Care Supplies,Financials,Health Care
ALLE-FIS,ALLE,FIS,59.00233619249017,0.23904226807813969,5.96,Building Products,Internet Software & Services,Industrials,Information Technology
COL-ORLY,COL,ORLY,58.998171104344564,0.23521203458440854,6.5599999999999996,Industrial Conglomerates,Specialty Stores,Industrials,Consumer Discretionary
GAS-VAR,GAS,VAR,58.99634335763138,0.29746304425657688,6.6399999999999997,Gas Utilities,Health Care Equipment & Services,Utilities,Health Care
BRCM-NWL,BRCM,NWL,58.9917762092649,0.21884467100467542,5.8399999999999999,Semiconductors,Housewares & Specialties,Information Technology,Consumer Discretionary
DNB-EFX,DNB,EFX,58.98616052159008,0.28898492123126701,6.5599999999999996,Data Processing Services,Diversified Financial Services,Industrials,Financials
FDX-PSA,FDX,PSA,58.97679309414058,0.16104534438588392,6.5999999999999996,Air Freight & Logistics,REITs,Industrials,Financials
AIZ-BLK,AIZ,BLK,58.97642405679987,0.21012529540339642,6.4000000000000004,Multi-line Insurance,Diversified Financial Services,Financials,Financials
C-LSI,C,LSI,58.97434736203458,0.18306218172766417,6.1600000000000001,Banks,Semiconductors,Financials,Information Technology
LSI-MCD,LSI,MCD,58.972530635862604,0.23301575438033506,7.1600000000000001,Semiconductors,Restaurants,Information Technology,Consumer Discretionary
CTAS-DD,CTAS,DD,58.9710034231486,0.18995633537331968,6.4800000000000004,Diversified Commercial Services,Diversified Chemicals,Industrials,Materials
APH-ARG,APH,ARG,58.967883138385886,0.29482045427021325,6.7199999999999998,Electrical Components & Equipment,Industrial Gases,Industrials,Materials
TWX-XYL,TWX,XYL,58.96661670347874,0.20970350616674088,5.4400000000000004,Broadcasting & Cable TV,Industrial Conglomerates,Consumer Discretionary,Industrials
LMT-LSI,LMT,LSI,58.946030637692616,0.23242946752808391,7.1200000000000001,Aerospace & Defense,Semiconductors,Industrials,Information Technology
PAYX-SHW,PAYX,SHW,58.94136619103834,0.22706458033809551,6.4800000000000004,Internet Software & Services,Specialty Chemicals,Information Technology,Materials
ABC-LMT,ABC,LMT,58.94040377673098,0.2193025267586928,6.2000000000000002,Health Care Distribution & Services,Aerospace & Defense,Health Care,Industrials
DE-VAR,DE,VAR,58.936896741649306,0.17779793439780872,6.6799999999999997,Construction & Farm Machinery & Heavy Trucks,Health Care Equipment & Services,Industrials,Health Care
BA-GWW,BA,GWW,58.928319021760586,0.34354906091821164,7.04,Aerospace & Defense,Industrial Materials,Industrials,Industrials
DOV-HAS,DOV,HAS,58.92665012509461,0.18834269502820158,6.04,Industrial Machinery,Leisure Products,Industrials,Consumer Discretionary
APH-SHW,APH,SHW,58.920445994800794,0.25121255436136286,6.8399999999999999,Electrical Components & Equipment,Specialty Chemicals,Industrials,Materials
BXP-XEL,BXP,XEL,58.91937385137169,0.31886430302660868,6.0,REITs,Multi-Utilities & Unregulated Power,Financials,Utilities
BF.B-MAR,BF.B,MAR,58.91098525829565,0.24180136829597679,6.4800000000000004,Distillers & Vintners,"Hotels, Resorts & Cruise Lines",Consumer Staples,Consumer Discretionary
MTB-ROP,MTB,ROP,58.90828811079423,0.23296961091580365,6.1600000000000001,Banks,Industrial Conglomerates,Financials,Industrials
BF.B-CMI,BF.B,CMI,58.9062332012846,0.31152562690096269,5.5599999999999996,Distillers & Vintners,Industrial Machinery,Consumer Staples,Industrials
HRS-ORLY,HRS,ORLY,58.902490200971464,0.23654801712818901,6.8399999999999999,Telecommunications Equipment,Specialty Stores,Information Technology,Consumer Discretionary
NWL-SHW,NWL,SHW,58.884642614565195,0.2514487016340004,6.6799999999999997,Housewares & Specialties,Specialty Chemicals,Consumer Discretionary,Materials
GWW-LLTC,GWW,LLTC,58.875517801840246,0.26987272809039842,6.3200000000000003,Industrial Materials,Semiconductors,Industrials,Information Technology
GWW-PPG,GWW,PPG,58.87047902905136,0.2991017617776936,7.04,Industrial Materials,Diversified Chemicals,Industrials,Materials
ARG-GAS,ARG,GAS,58.865127244618975,0.2967736081622292,6.3200000000000003,Industrial Gases,Gas Utilities,Materials,Utilities
ABC-COL,ABC,COL,58.86398140399011,0.23170987709518046,5.7599999999999998,Health Care Distribution & Services,Industrial Conglomerates,Health Care,Industrials
BF.B-DLPH,BF.B,DLPH,58.860489312289324,0.20540857088348019,6.1600000000000001,Distillers & Vintners,Auto Parts & Equipment,Consumer Staples,Consumer Discretionary
AZO-COL,AZO,COL,58.85909125057461,0.22993513043273939,6.5999999999999996,Specialty Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
AIZ-JNJ,AIZ,JNJ,58.85525176055352,0.18480505644338116,5.6799999999999997,Multi-line Insurance,Health Care Equipment & Services,Financials,Health Care
CMG-NTRS,CMG,NTRS,58.849944596440025,0.23683111599222811,5.5599999999999996,Restaurants,Diversified Financial Services,Consumer Discretionary,Financials
COL-SYK,COL,SYK,58.84648700164723,0.29998863601541714,5.8399999999999999,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
ARG-MMC,ARG,MMC,58.84543421866648,0.20973862245599326,6.3600000000000003,Industrial Gases,Insurance Brokers,Materials,Financials
AZO-STJ,AZO,STJ,58.844585999319456,0.20521347151881256,6.0800000000000001,Specialty Stores,Health Care Equipment & Services,Consumer Discretionary,Health Care
FMC-HRS,FMC,HRS,58.83581976288631,0.26148478346607673,7.04,Diversified Chemicals,Telecommunications Equipment,Materials,Information Technology
MCO-VAR,MCO,VAR,58.82920064764923,0.26683109024841406,5.8799999999999999,Diversified Financial Services,Health Care Equipment & Services,Financials,Health Care
AZO-BDX,AZO,BDX,58.82060615798621,0.27189553656886456,6.7199999999999998,Specialty Stores,Health Care Equipment & Services,Consumer Discretionary,Health Care
AIG-EFX,AIG,EFX,58.81764132700298,0.17727679793583409,6.0,Property & Casualty Insurance,Diversified Financial Services,Financials,Financials
ATI-ROP,ATI,ROP,58.80689438231619,0.20163563065499907,4.96,Diversified Metals & Mining,Industrial Conglomerates,Materials,Industrials
NKE-PRGO,NKE,PRGO,58.802304278813516,0.17884776791615653,5.5199999999999996,"Apparel, Accessories & Luxury Goods",Pharmaceuticals,Consumer Discretionary,Health Care
BDX-SNA,BDX,SNA,58.8022909479772,0.19214495267574616,6.4000000000000004,Health Care Equipment & Services,Household Appliances,Health Care,Consumer Discretionary
ALLE-ITW,ALLE,ITW,58.801695808677444,0.23365930605389063,5.6399999999999997,Building Products,Industrial Machinery,Industrials,Industrials
COL-ZMH,COL,ZMH,58.79655743459674,0.17977125975382371,6.4000000000000004,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
LSI-USB,LSI,USB,58.795976699458386,0.17848284840423742,6.3600000000000003,Semiconductors,Banks,Information Technology,Financials
BF.B-TSN,BF.B,TSN,58.79488000927924,0.27308894294121977,7.04,Distillers & Vintners,Packaged Foods & Meats,Consumer Staples,Consumer Staples
DRI-TEG,DRI,TEG,58.79050064991179,0.19531411929372353,6.5199999999999996,Restaurants,Gas Utilities,Consumer Discretionary,Utilities
FIS-ROP,FIS,ROP,58.78624606067386,0.31549068225373328,6.2800000000000002,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
VMC-XYL,VMC,XYL,58.78198849756602,0.1615005525722433,6.1200000000000001,Construction Materials,Industrial Conglomerates,Materials,Industrials
AVY-R,AVY,R,58.77860623135224,0.31893621800058897,6.8799999999999999,Paper Packaging,Industrial Conglomerates,Materials,Industrials
IGT-TMK,IGT,TMK,58.77513823852932,0.25786073891813754,5.2400000000000002,Leisure Products,Life & Health Insurance,Consumer Discretionary,Financials
APH-AZO,APH,AZO,58.77088665328944,0.28056282092951002,6.4000000000000004,Electrical Components & Equipment,Specialty Stores,Industrials,Consumer Discretionary
R-TRIP,R,TRIP,58.76911430186294,0.14094805894229442,5.7199999999999998,Industrial Conglomerates,Internet Retail,Industrials,Consumer Discretionary
REGN-VRTX,REGN,VRTX,58.7646485944656,0.20641267444954794,6.2800000000000002,Biotechnology,Biotechnology,Health Care,Health Care
AON-VMC,AON,VMC,58.76187218809325,0.15702530130807552,6.1600000000000001,Insurance Brokers,Construction Materials,Financials,Materials
ALLE-VMC,ALLE,VMC,58.75962439817304,0.19628073721272951,5.8799999999999999,Building Products,Construction Materials,Industrials,Materials
FMC-MYL,FMC,MYL,58.73729949455839,0.20766941554880752,5.5599999999999996,Diversified Chemicals,Pharmaceuticals,Materials,Health Care
EXPE-HCBK,EXPE,HCBK,58.73631667902686,0.15046803731632205,5.4400000000000004,"Hotels, Resorts & Cruise Lines",Banks,Consumer Discretionary,Financials
ADP-VMC,ADP,VMC,58.735400354736406,0.14407700259112771,6.2800000000000002,Internet Software & Services,Construction Materials,Information Technology,Materials
DISCA-PPG,DISCA,PPG,58.72736852157501,0.17904465935123437,5.7199999999999998,Broadcasting & Cable TV,Diversified Chemicals,Consumer Discretionary,Materials
BF.B-PSA,BF.B,PSA,58.71902378401433,0.23715536205673179,6.4800000000000004,Distillers & Vintners,REITs,Consumer Staples,Financials
ABC-AIZ,ABC,AIZ,58.711958526897654,0.20533178148272596,5.4400000000000004,Health Care Distribution & Services,Multi-line Insurance,Health Care,Financials
GWW-ZMH,GWW,ZMH,58.70982141824932,0.25241310289708485,6.2800000000000002,Industrial Materials,Health Care Equipment & Services,Industrials,Health Care
CMG-DNB,CMG,DNB,58.70705395253495,0.28566993195767332,5.4800000000000004,Restaurants,Data Processing Services,Consumer Discretionary,Industrials
MDLZ-ROP,MDLZ,ROP,58.70489537265654,0.23061854503221543,6.4400000000000004,Packaged Foods & Meats,Industrial Conglomerates,Consumer Staples,Industrials
FDX-LLL,FDX,LLL,58.70033075623707,0.21497642765411873,5.8399999999999999,Air Freight & Logistics,Industrial Conglomerates,Industrials,Industrials
COST-VMC,COST,VMC,58.691136361845615,0.20013678511647603,6.2400000000000002,Hypermarkets & Super Centers,Construction Materials,Consumer Staples,Materials
FITB-IFF,FITB,IFF,58.69077511721146,0.16706918500574081,5.7599999999999998,Banks,Specialty Chemicals,Financials,Materials
ALLE-PCLN,ALLE,PCLN,58.67897645960319,0.20674695506941748,6.1600000000000001,Building Products,"Hotels, Resorts & Cruise Lines",Industrials,Consumer Discretionary
AVY-ROP,AVY,ROP,58.67132880834265,0.25369043795888824,6.5999999999999996,Paper Packaging,Industrial Conglomerates,Materials,Industrials
PNR-SNA,PNR,SNA,58.668083882943904,0.21064215385856652,6.5599999999999996,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
SIAL-TMO,SIAL,TMO,58.66671326563077,0.19188487768023066,6.0,Diversified Chemicals,Health Care Equipment & Services,Materials,Health Care
AMP-NTRS,AMP,NTRS,58.66398818850379,0.27388119407226696,6.6399999999999997,Diversified Financial Services,Diversified Financial Services,Financials,Financials
LSI-ORLY,LSI,ORLY,58.66143114675121,0.15535056552839904,6.6799999999999997,Semiconductors,Specialty Stores,Information Technology,Consumer Discretionary
FISV-SIAL,FISV,SIAL,58.65122124352325,0.22649586288868664,5.96,Internet Software & Services,Diversified Chemicals,Information Technology,Materials
BRCM-CMI,BRCM,CMI,58.64841252120037,0.24639537338310188,5.1600000000000001,Semiconductors,Industrial Machinery,Information Technology,Industrials
BLK-R,BLK,R,58.64830187339568,0.25153617385568761,6.5999999999999996,Diversified Financial Services,Industrial Conglomerates,Financials,Industrials
LEG-SCG,LEG,SCG,58.64431648889489,0.24164216711610742,5.7999999999999998,Industrial Conglomerates,Multi-Utilities & Unregulated Power,Industrials,Utilities
IGT-XRAY,IGT,XRAY,58.64038263842338,0.19249972199115681,5.3200000000000003,Leisure Products,Health Care Supplies,Consumer Discretionary,Health Care
BCR-WAT,BCR,WAT,58.632631723881765,0.24000759025852869,6.5199999999999996,Health Care Equipment & Services,Health Care Distributors & Services,Health Care,Health Care
INTU-PLL,INTU,PLL,58.628747387739985,0.17729513476482853,7.1600000000000001,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
HRL-SJM,HRL,SJM,58.627904048515724,0.23672503888569643,6.2400000000000002,Packaged Foods & Meats,Packaged Foods & Meats,Consumer Staples,Consumer Staples
SHW-SLM,SHW,SLM,58.62739874738236,0.12750810853885489,5.9199999999999999,Specialty Chemicals,Diversified Financial Services,Materials,Financials
HRL-MDLZ,HRL,MDLZ,58.62680060358318,0.16907481312601674,6.1200000000000001,Packaged Foods & Meats,Packaged Foods & Meats,Consumer Staples,Consumer Staples
AZO-VAR,AZO,VAR,58.62635368619932,0.21320480873081274,6.04,Specialty Stores,Health Care Equipment & Services,Consumer Discretionary,Health Care
AN-ROP,AN,ROP,58.622803714984364,0.20156141693596902,6.5599999999999996,Specialty Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
CAG-IFF,CAG,IFF,58.62254693274318,0.10710230987079612,6.1600000000000001,Packaged Foods & Meats,Specialty Chemicals,Consumer Staples,Materials
HON-WAT,HON,WAT,58.622150350489015,0.22750341119888584,6.3600000000000003,Industrial Conglomerates,Health Care Distributors & Services,Industrials,Health Care
CTAS-SCG,CTAS,SCG,58.61104872647381,0.25069011251701051,6.0800000000000001,Diversified Commercial Services,Multi-Utilities & Unregulated Power,Industrials,Utilities
NI-TMK,NI,TMK,58.60939830071298,0.27898839167062628,5.8799999999999999,Multi-Utilities & Unregulated Power,Life & Health Insurance,Utilities,Financials
DIS-ROP,DIS,ROP,58.60641057752768,0.24217094256153956,6.1200000000000001,Broadcasting & Cable TV,Industrial Conglomerates,Consumer Discretionary,Industrials
BRCM-COL,BRCM,COL,58.59523205683156,0.14994535195810169,5.5999999999999996,Semiconductors,Industrial Conglomerates,Information Technology,Industrials
FAST-HRS,FAST,HRS,58.59073008785007,0.17763785517290201,5.96,Building Products,Telecommunications Equipment,Industrials,Information Technology
CF-PEG,CF,PEG,58.58465434439898,0.23001437214944156,5.3600000000000003,Fertilizers & Agricultural Chemicals,Multi-Utilities & Unregulated Power,Materials,Utilities
CTAS-SJM,CTAS,SJM,58.57948495005172,0.25751785655355447,6.5999999999999996,Diversified Commercial Services,Packaged Foods & Meats,Industrials,Consumer Staples
NTRS-VIAB,NTRS,VIAB,58.57638341843036,0.2486161088723321,5.4000000000000004,Diversified Financial Services,Broadcasting & Cable TV,Financials,Consumer Discretionary
AIZ-MMM,AIZ,MMM,58.57247963584425,0.16325650901426958,5.6399999999999997,Multi-line Insurance,Industrial Conglomerates,Financials,Industrials
MRO-VMC,MRO,VMC,58.565666697610666,0.20594871189022299,6.2000000000000002,Oil & Gas Exploration & Production,Construction Materials,Energy,Materials
APD-SNA,APD,SNA,58.56277710511658,0.20318288183775593,6.6399999999999997,Industrial Gases,Household Appliances,Materials,Consumer Discretionary
AME-XYL,AME,XYL,58.561949346096384,0.25247775146822571,6.7199999999999998,Electrical Components and Equipment,Industrial Conglomerates,Industrials,Industrials
M-SHW,M,SHW,58.55885380166652,0.23926594729231826,6.6399999999999997,Department Stores,Specialty Chemicals,Consumer Discretionary,Materials
BEN-HAR,BEN,HAR,58.55538677481581,0.2252432071748883,5.7599999999999998,Diversified Financial Services,Consumer Electronics,Financials,Consumer Discretionary
AON-IFF,AON,IFF,58.551596314115386,0.24985442065882446,6.2000000000000002,Insurance Brokers,Specialty Chemicals,Financials,Materials
AIZ-HP,AIZ,HP,58.54786327647421,0.15508158515361281,5.5599999999999996,Multi-line Insurance,Oil & Gas Drilling,Financials,Energy
GPS-SNA,GPS,SNA,58.539459923803264,0.13729810359539382,5.7199999999999998,Apparel Retail,Household Appliances,Consumer Discretionary,Consumer Discretionary
L-SIAL,L,SIAL,58.53928195781033,0.19679997027659041,6.0800000000000001,Multi-Sector Holdings,Diversified Chemicals,Financials,Materials
BLK-WIN,BLK,WIN,58.53581711959446,0.29536534819174398,5.8399999999999999,Diversified Financial Services,Integrated Telecommunications Services,Financials,Telecommunications Services
ATI-JOY,ATI,JOY,58.53364461584036,0.13472628986516458,5.2400000000000002,Diversified Metals & Mining,Industrial Machinery,Materials,Industrials
CSX-PGR,CSX,PGR,58.53120254330958,0.20987277030995119,5.2400000000000002,Railroads,Property & Casualty Insurance,Industrials,Financials
PGR-VAR,PGR,VAR,58.52357089437288,0.20748981399220004,5.5599999999999996,Property & Casualty Insurance,Health Care Equipment & Services,Financials,Health Care
BCR-MTB,BCR,MTB,58.51632118103717,0.19362077885768861,5.8799999999999999,Health Care Equipment & Services,Banks,Health Care,Financials
F-TAP,F,TAP,58.516004886412524,0.21106190897765578,5.8799999999999999,Automobile Manufacturers,Brewers,Consumer Discretionary,Consumer Staples
MHK-SRCL,MHK,SRCL,58.509215885783725,0.2378754544518992,6.6399999999999997,Home Furnishings,Industrial Conglomerates,Consumer Discretionary,Industrials
